"","row","column","cor","row_id","col_id","status"
"143","GSM1197614","GSM3098460",0.851086204541746,"GSE113171","GSE49339","dif_study"
"144","GSM1197614","GSM2724036",0.841891555325997,"GSE102113","GSE49339","dif_study"
"145","GSM1197614","GSM3562586",0.759643436733672,"GSE125086","GSE49339","dif_study"
"146","GSM1197614","GSM2734583",0.815275545839048,"GSE102315","GSE49339","dif_study"
"147","GSM1197614","GSM3118937",0.808874138675553,"GSE113751","GSE49339","dif_study"
"148","GSM1197614","GSM2724038",0.838197810883663,"GSE102113","GSE49339","dif_study"
"149","GSM1197614","GSM3944619",0.795234954133751,"GSE134380","GSE49339","dif_study"
"150","GSM1197614","GSM2817687",0.847918225651502,"GSE105082","GSE49339","dif_study"
"151","GSM1197614","GSM4154183",0.873520214787572,"GSE140084","GSE49339","dif_study"
"152","GSM1197614","GSM3944616",0.733879007746109,"GSE134380","GSE49339","dif_study"
"153","GSM1197614","GSM3098462",0.851947076516614,"GSE113171","GSE49339","dif_study"
"154","GSM1197614","GSM546922",0.816771916059462,"GSE21992","GSE49339","dif_study"
"155","GSM1197614","GSM3168234",0.613251049140387,"GSE115146","GSE49339","dif_study"
"156","GSM1197614","GSM2817682",0.871652851931179,"GSE105082","GSE49339","dif_study"
"157","GSM1197614","GSM3168237",0.586343184651824,"GSE115146","GSE49339","dif_study"
"158","GSM1197614","GSM4154184",0.874981979258994,"GSE140084","GSE49339","dif_study"
"159","GSM1197614","GSM3944611",0.804487066962335,"GSE134380","GSE49339","dif_study"
"160","GSM1197614","GSM2734584",0.789133387756843,"GSE102315","GSE49339","dif_study"
"161","GSM1197614","GSM3562584",0.808162985772873,"GSE125086","GSE49339","dif_study"
"162","GSM1197614","GSM2734577",0.829709997097734,"GSE102315","GSE49339","dif_study"
"163","GSM1197614","GSM2825129",0.712601149289694,"GSE105248","GSE49339","dif_study"
"164","GSM1197614","GSM3098505",0.85818947246739,"GSE113171","GSE49339","dif_study"
"165","GSM1197614","GSM546928",0.828756782092857,"GSE21992","GSE49339","dif_study"
"166","GSM1197614","GSM3098464",0.843808968087979,"GSE113171","GSE49339","dif_study"
"167","GSM1197614","GSM2817681",0.866228183481741,"GSE105082","GSE49339","dif_study"
"168","GSM1197614","GSM3098461",0.849256972114069,"GSE113171","GSE49339","dif_study"
"169","GSM1197614","GSM3098504",0.849323325870839,"GSE113171","GSE49339","dif_study"
"170","GSM1197614","GSM2817684",0.846153216989423,"GSE105082","GSE49339","dif_study"
"171","GSM1197614","GSM2734576",0.839456383420154,"GSE102315","GSE49339","dif_study"
"172","GSM1197614","GSM3069555",0.823386112670651,"GSE112276","GSE49339","dif_study"
"173","GSM1197614","GSM3944617",0.813959191239597,"GSE134380","GSE49339","dif_study"
"174","GSM1197614","GSM2724039",0.840138705761778,"GSE102113","GSE49339","dif_study"
"175","GSM1197614","GSM3168235",0.730157601483463,"GSE115146","GSE49339","dif_study"
"176","GSM1197614","GSM2825132",0.732722149933216,"GSE105248","GSE49339","dif_study"
"177","GSM1197614","GSM4203635",0.828527053211982,"GSE141459","GSE49339","dif_study"
"178","GSM1197614","GSM4485598",0.71932041138922,"GSE141459","GSE49339","dif_study"
"179","GSM1197614","GSM3098500",0.865122448273981,"GSE113171","GSE49339","dif_study"
"180","GSM1197614","GSM2817686",0.87256918110146,"GSE105082","GSE49339","dif_study"
"181","GSM1197614","GSM5291037",0.800812707686588,"GSE148965","GSE49339","dif_study"
"182","GSM1197614","GSM3098494",0.846273091958382,"GSE113171","GSE49339","dif_study"
"183","GSM1197614","GSM4485597",0.792317949535135,"GSE141459","GSE49339","dif_study"
"184","GSM1197614","GSM3098502",0.849544422916367,"GSE113171","GSE49339","dif_study"
"185","GSM1197614","GSM3098468",0.854644163261357,"GSE113171","GSE49339","dif_study"
"186","GSM1197614","GSM3098498",0.862855374529551,"GSE113171","GSE49339","dif_study"
"187","GSM1197614","GSM3168390",0.829592185881687,"GSE115161","GSE49339","dif_study"
"188","GSM1197614","GSM3069553",0.845241371044005,"GSE112276","GSE49339","dif_study"
"189","GSM1197614","GSM5291033",0.820158688505431,"GSE148965","GSE49339","dif_study"
"190","GSM1197614","GSM2734585",0.819856865378213,"GSE102315","GSE49339","dif_study"
"191","GSM1197614","GSM4203634",0.820050273941497,"GSE141459","GSE49339","dif_study"
"192","GSM1197614","GSM3098467",0.853930705903542,"GSE113171","GSE49339","dif_study"
"193","GSM1197614","GSM5291038",0.795365891258677,"GSE148965","GSE49339","dif_study"
"194","GSM1197614","GSM2817685",0.857925372526339,"GSE105082","GSE49339","dif_study"
"195","GSM1197614","GSM3168236",0.600001160673244,"GSE115146","GSE49339","dif_study"
"196","GSM1197614","GSM3069552",0.841369099242113,"GSE112276","GSE49339","dif_study"
"197","GSM1197614","GSM3944606",0.728404506600461,"GSE134380","GSE49339","dif_study"
"198","GSM1197614","GSM3944609",0.780116929618593,"GSE134380","GSE49339","dif_study"
"199","GSM1197614","GSM3562585",0.818720584175663,"GSE125086","GSE49339","dif_study"
"200","GSM1197614","GSM3098459",0.851535104336462,"GSE113171","GSE49339","dif_study"
"201","GSM1197614","GSM1197612",0.974416310962446,"GSE49339","GSE49339","same_study"
"202","GSM1197614","GSM2734581",0.822710206831035,"GSE102315","GSE49339","dif_study"
"203","GSM1197614","GSM4154182",0.880957947264951,"GSE140084","GSE49339","dif_study"
"204","GSM1197614","GSM2734579",0.837006546112026,"GSE102315","GSE49339","dif_study"
"205","GSM1197614","GSM2825131",0.725431864027885,"GSE105248","GSE49339","dif_study"
"206","GSM1197614","GSM3118935",0.79582889202344,"GSE113751","GSE49339","dif_study"
"207","GSM1197614","GSM2817689",0.87134621633747,"GSE105082","GSE49339","dif_study"
"208","GSM1197614","GSM3098501",0.864394607696921,"GSE113171","GSE49339","dif_study"
"209","GSM1197614","GSM2734580",0.821150757097405,"GSE102315","GSE49339","dif_study"
"210","GSM1197614","GSM4203637",0.846231062064085,"GSE141459","GSE49339","dif_study"
"211","GSM1197614","GSM546926",0.822833328499395,"GSE21992","GSE49339","dif_study"
"212","GSM1197614","GSM2817688",0.852682892818994,"GSE105082","GSE49339","dif_study"
"213","GSM1197614","GSM4203636",0.83049360108265,"GSE141459","GSE49339","dif_study"
"214","GSM1197614","GSM3944615",0.772437551735911,"GSE134380","GSE49339","dif_study"
"215","GSM1197614","GSM546930",0.792658425780766,"GSE21992","GSE49339","dif_study"
"216","GSM1197614","GSM3098497",0.847642349605434,"GSE113171","GSE49339","dif_study"
"217","GSM1197614","GSM3168233",0.587536404329368,"GSE115146","GSE49339","dif_study"
"218","GSM1197614","GSM3118936",0.802130319127997,"GSE113751","GSE49339","dif_study"
"219","GSM1197614","GSM2734582",0.811732877414451,"GSE102315","GSE49339","dif_study"
"220","GSM1197614","GSM546924",0.81056691268152,"GSE21992","GSE49339","dif_study"
"221","GSM1197614","GSM3944610",0.796563052606709,"GSE134380","GSE49339","dif_study"
"222","GSM1197618","GSM2817689",0.877956620270076,"GSE105082","GSE49339","dif_study"
"223","GSM1197618","GSM3562586",0.757697918789029,"GSE125086","GSE49339","dif_study"
"224","GSM1197618","GSM546922",0.827071722933308,"GSE21992","GSE49339","dif_study"
"225","GSM1197618","GSM2734583",0.824372380671129,"GSE102315","GSE49339","dif_study"
"226","GSM1197618","GSM5291034",0.830396037550122,"GSE148965","GSE49339","dif_study"
"227","GSM1197618","GSM2734584",0.796131839456802,"GSE102315","GSE49339","dif_study"
"228","GSM1197618","GSM2734578",0.835287612721401,"GSE102315","GSE49339","dif_study"
"229","GSM1197618","GSM2724037",0.861513173895969,"GSE102113","GSE49339","dif_study"
"230","GSM1197618","GSM4203637",0.858090078621324,"GSE141459","GSE49339","dif_study"
"231","GSM1197618","GSM3098466",0.864796541193308,"GSE113171","GSE49339","dif_study"
"232","GSM1197618","GSM3118936",0.82113858671071,"GSE113751","GSE49339","dif_study"
"233","GSM1197618","GSM4203636",0.841140156551212,"GSE141459","GSE49339","dif_study"
"234","GSM1197618","GSM3098463",0.858254644513357,"GSE113171","GSE49339","dif_study"
"235","GSM1197618","GSM3098464",0.849083951383742,"GSE113171","GSE49339","dif_study"
"236","GSM1197618","GSM3944617",0.82798033262502,"GSE134380","GSE49339","dif_study"
"237","GSM1197618","GSM5291033",0.832260715842048,"GSE148965","GSE49339","dif_study"
"238","GSM1197618","GSM3098495",0.862542028883591,"GSE113171","GSE49339","dif_study"
"239","GSM1197618","GSM3944620",0.827562550802282,"GSE134380","GSE49339","dif_study"
"240","GSM1197618","GSM2734580",0.830123915728913,"GSE102315","GSE49339","dif_study"
"241","GSM1197618","GSM3944616",0.751028973170656,"GSE134380","GSE49339","dif_study"
"242","GSM1197618","GSM3069553",0.852866135826013,"GSE112276","GSE49339","dif_study"
"243","GSM1197618","GSM3098459",0.859880993554107,"GSE113171","GSE49339","dif_study"
"244","GSM1197618","GSM3098468",0.8619473955125,"GSE113171","GSE49339","dif_study"
"245","GSM1197618","GSM1197614",0.966923249765531,"GSE49339","GSE49339","same_study"
"246","GSM1197618","GSM2734577",0.838110612853386,"GSE102315","GSE49339","dif_study"
"247","GSM1197618","GSM2734576",0.848414222513618,"GSE102315","GSE49339","dif_study"
"248","GSM1197618","GSM3944610",0.813612326298934,"GSE134380","GSE49339","dif_study"
"249","GSM1197618","GSM2734579",0.846383663226437,"GSE102315","GSE49339","dif_study"
"250","GSM1197618","GSM3098467",0.861328404340601,"GSE113171","GSE49339","dif_study"
"251","GSM1197618","GSM3098505",0.865128668534867,"GSE113171","GSE49339","dif_study"
"252","GSM1197618","GSM3118937",0.829753880994019,"GSE113751","GSE49339","dif_study"
"253","GSM1197618","GSM3562584",0.814527401420866,"GSE125086","GSE49339","dif_study"
"254","GSM1197618","GSM5291036",0.795841245918021,"GSE148965","GSE49339","dif_study"
"255","GSM1197618","GSM2734581",0.83191787029585,"GSE102315","GSE49339","dif_study"
"256","GSM1197618","GSM3098460",0.858579453198982,"GSE113171","GSE49339","dif_study"
"257","GSM1197618","GSM3098504",0.855036852804364,"GSE113171","GSE49339","dif_study"
"258","GSM1197618","GSM4485596",0.756759115518523,"GSE141459","GSE49339","dif_study"
"259","GSM1197618","GSM3944608",0.801851987841173,"GSE134380","GSE49339","dif_study"
"260","GSM1197618","GSM3944606",0.748349885509183,"GSE134380","GSE49339","dif_study"
"261","GSM1197618","GSM2734582",0.820898057828787,"GSE102315","GSE49339","dif_study"
"262","GSM1197618","GSM3098497",0.855172744520183,"GSE113171","GSE49339","dif_study"
"263","GSM1197618","GSM2724038",0.851314209875994,"GSE102113","GSE49339","dif_study"
"264","GSM1197618","GSM3944609",0.797236721984685,"GSE134380","GSE49339","dif_study"
"265","GSM1197618","GSM2817680",0.87938422363769,"GSE105082","GSE49339","dif_study"
"266","GSM1197618","GSM2817685",0.865487801911893,"GSE105082","GSE49339","dif_study"
"267","GSM1197618","GSM2817687",0.852535602062135,"GSE105082","GSE49339","dif_study"
"268","GSM1197618","GSM3168237",0.618077102791959,"GSE115146","GSE49339","dif_study"
"269","GSM1197618","GSM546924",0.820191093862601,"GSE21992","GSE49339","dif_study"
"270","GSM1197618","GSM3098496",0.854666143074063,"GSE113171","GSE49339","dif_study"
"271","GSM1197618","GSM546926",0.833517038891796,"GSE21992","GSE49339","dif_study"
"272","GSM1197618","GSM3168233",0.619805126132845,"GSE115146","GSE49339","dif_study"
"273","GSM1197618","GSM4203635",0.839815882263636,"GSE141459","GSE49339","dif_study"
"274","GSM1197618","GSM2817681",0.874582367581947,"GSE105082","GSE49339","dif_study"
"275","GSM1197618","GSM3069554",0.831635833536982,"GSE112276","GSE49339","dif_study"
"276","GSM1197618","GSM2825129",0.726095482479869,"GSE105248","GSE49339","dif_study"
"277","GSM1197618","GSM2817684",0.852167184984171,"GSE105082","GSE49339","dif_study"
"278","GSM1197618","GSM3098494",0.854553233031596,"GSE113171","GSE49339","dif_study"
"279","GSM1197618","GSM3098461",0.856579985445565,"GSE113171","GSE49339","dif_study"
"280","GSM1197618","GSM3168389",0.826949772124699,"GSE115161","GSE49339","dif_study"
"281","GSM1197618","GSM4485599",0.714795893983572,"GSE141459","GSE49339","dif_study"
"282","GSM1197618","GSM4485598",0.72217007490407,"GSE141459","GSE49339","dif_study"
"283","GSM1197618","GSM3098465",0.850676279396686,"GSE113171","GSE49339","dif_study"
"284","GSM1197618","GSM2825128",0.773769855674471,"GSE105248","GSE49339","dif_study"
"285","GSM1197618","GSM3944619",0.802589658810927,"GSE134380","GSE49339","dif_study"
"286","GSM1197618","GSM1197612",0.986321675124689,"GSE49339","GSE49339","same_study"
"287","GSM1197618","GSM3168236",0.632490985680222,"GSE115146","GSE49339","dif_study"
"288","GSM1197618","GSM3944615",0.791147663641052,"GSE134380","GSE49339","dif_study"
"289","GSM1197618","GSM3168234",0.647331775168689,"GSE115146","GSE49339","dif_study"
"290","GSM1197618","GSM3562585",0.827127201630177,"GSE125086","GSE49339","dif_study"
"291","GSM1197618","GSM3098500",0.870698580484802,"GSE113171","GSE49339","dif_study"
"292","GSM1197618","GSM5291037",0.807244834952792,"GSE148965","GSE49339","dif_study"
"293","GSM1197618","GSM3098462",0.860398534525455,"GSE113171","GSE49339","dif_study"
"294","GSM1197618","GSM5291038",0.802112194678464,"GSE148965","GSE49339","dif_study"
"295","GSM1197618","GSM4485597",0.794954421722707,"GSE141459","GSE49339","dif_study"
"296","GSM1197618","GSM2817688",0.859733189961929,"GSE105082","GSE49339","dif_study"
"297","GSM1197618","GSM3098503",0.863358238459602,"GSE113171","GSE49339","dif_study"
"298","GSM1197618","GSM2825132",0.747167433034,"GSE105248","GSE49339","dif_study"
"299","GSM1197618","GSM3944607",0.810475480961354,"GSE134380","GSE49339","dif_study"
"300","GSM1197618","GSM3168235",0.75767833235508,"GSE115146","GSE49339","dif_study"
"301","GSM1197618","GSM3944612",0.743174670787356,"GSE134380","GSE49339","dif_study"
"302","GSM1197618","GSM3944618",0.756602887908775,"GSE134380","GSE49339","dif_study"
"303","GSM1197618","GSM3944611",0.821135263003752,"GSE134380","GSE49339","dif_study"
"304","GSM1197618","GSM5291035",0.824489807234119,"GSE148965","GSE49339","dif_study"
"305","GSM1197618","GSM3098498",0.86935057641099,"GSE113171","GSE49339","dif_study"
"306","GSM1197618","GSM546930",0.802911820392786,"GSE21992","GSE49339","dif_study"
"307","GSM1197618","GSM2817682",0.877179833112666,"GSE105082","GSE49339","dif_study"
"308","GSM1197618","GSM3098502",0.855041102467516,"GSE113171","GSE49339","dif_study"
"309","GSM1197618","GSM3562583",0.815541318454683,"GSE125086","GSE49339","dif_study"
"310","GSM1197618","GSM3098501",0.871285719981732,"GSE113171","GSE49339","dif_study"
"311","GSM1197618","GSM3562587",0.754983530426763,"GSE125086","GSE49339","dif_study"
"312","GSM1197618","GSM3069552",0.848806744524637,"GSE112276","GSE49339","dif_study"
"313","GSM1197618","GSM3069555",0.832035848873709,"GSE112276","GSE49339","dif_study"
"314","GSM1197618","GSM546928",0.840594867619884,"GSE21992","GSE49339","dif_study"
"315","GSM1197618","GSM3168390",0.845180079415021,"GSE115161","GSE49339","dif_study"
"316","GSM1197618","GSM3098458",0.858168624858437,"GSE113171","GSE49339","dif_study"
"317","GSM1197618","GSM4154184",0.882779818484672,"GSE140084","GSE49339","dif_study"
